Time, 16.69994, Position, (28.76, 0.01, 0.23), Velocity, 2480.158, Acceleration, 3597.884, AngleX, -1.076239, AngleY, 2.290332, AngleZ, 90.04305
Time, 16.80233, Position, (29.17, 0.01, 0.25), Velocity, 2208.058, Acceleration, 23246.18, AngleX, -1.159979, AngleY, 2.290343, AngleZ, 90.0464
Time, 16.9036, Position, (29.57, 0.01, 0.26), Velocity, 1729.668, Acceleration, -139078.9, AngleX, -1.231545, AngleY, 2.290069, AngleZ, 90.04926
Time, 17.00419, Position, (29.97, 0.01, 0.28), Velocity, 1564.21, Acceleration, -165216, AngleX, -1.322291, AngleY, 2.290235, AngleZ, 90.05289
Time, 17.10644, Position, (30.38, 0.01, 0.30), Velocity, 1838.717, Acceleration, 69592.05, AngleX, -1.425726, AngleY, 2.290237, AngleZ, 90.05704
Time, 17.20687, Position, (30.78, 0.01, 0.31), Velocity, 1624.044, Acceleration, 47227.48, AngleX, -1.552549, AngleY, 2.289907, AngleZ, 90.0621
Time, 17.30884, Position, (31.19, 0.01, 0.33), Velocity, 1631.048, Acceleration, 143325.8, AngleX, -1.668724, AngleY, 2.290089, AngleZ, 90.06676
Time, 17.41017, Position, (31.59, 0.01, 0.34), Velocity, 1489.952, Acceleration, 8961.856, AngleX, -1.849614, AngleY, 2.29024, AngleZ, 90.07401
Time, 17.51114, Position, (32.00, 0.01, 0.36), Velocity, 1249.692, Acceleration, -22228.39, AngleX, -2.082929, AngleY, 2.289871, AngleZ, 90.08333
Time, 17.61336, Position, (32.41, 0.00, 0.38), Velocity, 1162.495, Acceleration, -9721.97, AngleX, -2.310359, AngleY, 2.289812, AngleZ, 90.09244
Time, 17.71433, Position, (32.81, 0.01, 0.39), Velocity, 897.2484, Acceleration, -23171.5, AngleX, -2.67449, AngleY, 2.289625, AngleZ, 90.10701
Time, 17.81673, Position, (33.22, 0.00, 0.41), Velocity, 249.1048, Acceleration, -59770.49, AngleX, -3.081783, AngleY, 2.289788, AngleZ, 90.12335
Time, 17.91777, Position, (33.62, 0.01, 0.42), Velocity, 657.8942, Acceleration, 2788.25, AngleX, -3.839351, AngleY, 2.290004, AngleZ, 90.15376
Time, 18.01863, Position, (34.03, 0.00, 0.44), Velocity, 549.3232, Acceleration, -7526.522, AngleX, -4.849838, AngleY, 2.289354, AngleZ, 90.19435
Time, 18.11902, Position, (34.43, 0.00, 0.46), Velocity, 380.1921, Acceleration, -1759.711, AngleX, -6.183339, AngleY, 2.289444, AngleZ, 90.24817
Time, 18.21916, Position, (34.83, 0.00, 0.47), Velocity, 242.7282, Acceleration, 1615.334, AngleX, -9.507525, AngleY, 2.289496, AngleZ, 90.38364
Time, 18.31999, Position, (35.23, 0.00, 0.49), Velocity, 91.23314, Acceleration, -4254.222, AngleX, -20.32075, AngleY, 2.288569, AngleZ, 90.8479
